location_name_1,N_1,E_1,X_1,Y_1,location_name_2,N_2,E_2,X_2,Y_2
grab_1216909790.536,-1233.033,-2939.968,-2956.942,-1161.878,grab_1216905744.782,-1233.102,-2934.936,-2951.933,-1162.064
grab_1216909790.707,-1234.537,-2949.578,-2966.548,-1163.156,grab_1216905746.827,-1234.983,-2948.831,-2965.815,-1163.619
grab_1216909791.554,-1235.407,-2956.706,-2973.667,-1163.859,grab_1216905746.992,-1236.266,-2958.539,-2975.513,-1164.674
grab_1216909791.789,-1236.574,-2966.198,-2983.147,-1164.804,grab_1216905748.015,-1237.719,-2970.81,-2987.767,-1165.841
grab_1216909792.745,-1236.834,-2968.632,-2985.577,-1165.007,grab_1216905748.015,-1237.719,-2970.81,-2987.767,-1165.841
grab_1216909792.912,-1237.882,-2978.61,-2995.538,-1165.822,grab_1216905749.041,-1238.668,-2980.491,-2997.43,-1166.563
grab_1216909793.594,-1237.882,-2978.61,-2995.538,-1165.822,grab_1216905749.041,-1238.668,-2980.491,-2997.43,-1166.563
grab_1216909793.800,-1238.987,-2988.633,-3005.545,-1166.692,grab_1216905749.715,-1239.189,-2985.348,-3002.278,-1166.97
grab_1216909794.628,-1239.195,-2991.195,-3008.101,-1166.84,grab_1216905750.056,-1240.087,-2995.26,-3012.171,-1167.636
grab_1216909794.830,-1240.36,-3003.795,-3020.676,-1167.711,grab_1216905751.077,-1241.081,-3007.715,-3024.596,-1168.34
grab_1216909795.636,-1240.36,-3003.795,-3020.676,-1167.711,grab_1216905751.077,-1241.081,-3007.715,-3024.596,-1168.34
grab_1216909795.809,-1241.279,-3013.822,-3030.683,-1168.396,grab_1216905751.933,-1241.551,-3012.757,-3029.629,-1168.692
grab_1216909796.659,-1241.45,-3016.373,-3033.228,-1168.507,grab_1216905751.933,-1241.551,-3012.757,-3029.629,-1168.692
grab_1216909796.861,-1241.694,-3030.065,-3046.868,-1168.433,grab_1216905753.121,-1243.65,-3032.839,-3049.677,-1170.321
grab_1216909797.679,-1241.694,-3030.065,-3046.868,-1168.433,grab_1216905753.121,-1243.65,-3032.839,-3049.677,-1170.321
grab_1216909797.853,-1242.771,-3040.526,-3057.31,-1169.266,grab_1216905753.972,-1243.912,-3035.331,-3052.165,-1170.525
grab_1216909798.701,-1243.093,-3043.2,-3059.981,-1169.525,grab_1216905754.143,-1245.63,-3047.814,-3064.637,-1171.95
grab_1216909798.898,-1244.697,-3056.342,-3073.106,-1170.821,grab_1216905755.165,-1247.345,-3060.194,-3077.005,-1173.376
grab_1216909799.730,-1244.697,-3056.342,-3073.106,-1170.821,grab_1216905755.165,-1247.345,-3060.194,-3077.005,-1173.376
grab_1216909799.895,-1246.357,-3067.135,-3083.893,-1172.228,grab_1216905756.185,-1248.871,-3069.989,-3086.795,-1174.672
grab_1216909800.741,-1247.257,-3072.34,-3089.098,-1173.006,grab_1216905756.185,-1248.871,-3069.989,-3086.795,-1174.672
grab_1216909800.946,-1249.361,-3083.076,-3099.839,-1174.857,grab_1216905757.201,-1251.379,-3084.548,-3101.353,-1176.838
grab_1216909801.763,-1249.867,-3085.723,-3102.487,-1175.302,grab_1216905757.201,-1251.379,-3084.548,-3101.353,-1176.838
grab_1216909801.998,-1252.572,-3099.162,-3115.934,-1177.69,grab_1216905758.227,-1253.551,-3096.584,-3113.39,-1178.727
grab_1216909802.955,-1253.117,-3101.889,-3118.662,-1178.171,grab_1216905758.227,-1253.551,-3096.584,-3113.39,-1178.727
grab_1216909803.129,-1254.605,-3110.049,-3126.824,-1179.467,grab_1216905760.101,-1256.121,-3110.659,-3127.467,-1180.967
grab_1216909803.807,-1254.605,-3110.049,-3126.824,-1179.467,grab_1216905760.101,-1256.121,-3110.659,-3127.467,-1180.967
grab_1216909803.976,-1257.851,-3126.054,-3142.839,-1182.337,grab_1216905760.268,-1258.084,-3120.109,-3136.925,-1182.708
grab_1216909804.842,-1258.903,-3131.416,-3148.204,-1183.263,grab_1216905761.300,-1261.068,-3134.405,-3151.231,-1185.355
grab_1216909805.044,-1261.229,-3142.148,-3158.945,-1185.337,grab_1216905762.310,-1263.405,-3146.414,-3163.245,-1187.41
grab_1216909806.189,-1261.775,-3144.863,-3161.662,-1185.818,grab_1216905762.310,-1263.405,-3146.414,-3163.245,-1187.41
grab_1216909806.357,-1263.953,-3155.609,-3172.415,-1187.744,grab_1216905763.329,-1265.65,-3158.436,-3175.27,-1189.373
grab_1216909807.210,-1264.459,-3158.245,-3175.052,-1188.188,grab_1216905763.329,-1265.65,-3158.436,-3175.27,-1189.373
grab_1216909807.378,-1266.409,-3168.754,-3185.564,-1189.891,grab_1216905764.350,-1267.934,-3170.526,-3187.365,-1191.372
grab_1216909808.230,-1266.409,-3168.754,-3185.564,-1189.891,grab_1216905764.350,-1267.934,-3170.526,-3187.365,-1191.372
grab_1216909808.400,-1268.158,-3181.755,-3198.552,-1191.335,grab_1216905765.371,-1270.328,-3182.603,-3199.447,-1193.483
grab_1216909809.252,-1269.124,-3186.648,-3203.447,-1192.187,grab_1216905765.371,-1270.328,-3182.603,-3199.447,-1193.483
grab_1216909809.420,-1270.533,-3193.786,-3210.589,-1193.428,grab_1216905766.392,-1272.799,-3194.758,-3211.61,-1195.668
grab_1216909810.274,-1270.533,-3193.786,-3210.589,-1193.428,grab_1216905766.392,-1272.799,-3194.758,-3211.61,-1195.668
grab_1216909810.441,-1273.208,-3207.605,-3224.414,-1195.779,grab_1216905767.414,-1275.253,-3206.994,-3223.853,-1197.834
grab_1216909811.294,-1273.558,-3209.876,-3226.683,-1196.075,grab_1216905767.414,-1275.253,-3206.994,-3223.853,-1197.834
grab_1216909811.462,-1274.547,-3218.946,-3235.739,-1196.853,grab_1216905768.434,-1277.225,-3216.87,-3233.735,-1199.575
grab_1216909812.316,-1274.547,-3218.946,-3235.739,-1196.853,grab_1216905768.434,-1277.225,-3216.87,-3233.735,-1199.575
grab_1216909812.485,-1276.143,-3230.155,-3246.939,-1198.186,grab_1216905769.460,-1280.17,-3231.88,-3248.753,-1202.167
grab_1216909813.336,-1276.621,-3232.377,-3249.163,-1198.612,grab_1216905769.460,-1280.17,-3231.88,-3248.753,-1202.167
grab_1216909813.503,-1279.125,-3241.193,-3258.002,-1200.908,grab_1216905770.479,-1282.596,-3244.531,-3261.408,-1204.296
grab_1216909814.357,-1279.125,-3241.193,-3258.002,-1200.908,grab_1216905770.479,-1282.596,-3244.531,-3261.408,-1204.296
grab_1216909814.527,-1282.469,-3252.649,-3269.489,-1203.981,grab_1216905771.498,-1285.133,-3257.157,-3274.041,-1206.536
grab_1216909815.379,-1283.637,-3257.445,-3274.293,-1205.036,grab_1216905771.498,-1285.133,-3257.157,-3274.041,-1206.536
grab_1216909815.550,-1284.531,-3262.408,-3279.256,-1205.814,grab_1216905771.498,-1285.133,-3257.157,-3274.041,-1206.536
grab_1216909816.226,-1285.241,-3267.433,-3284.277,-1206.407,grab_1216905772.517,-1288.01,-3272.48,-3289.368,-1209.054
grab_1216909816.568,-1287.881,-3279.688,-3296.544,-1208.758,grab_1216905773.544,-1289.971,-3282.655,-3299.548,-1210.776
grab_1216909817.421,-1288.421,-3282.185,-3299.043,-1209.239,grab_1216905773.544,-1289.971,-3282.655,-3299.548,-1210.776
grab_1216909817.588,-1290.527,-3292.242,-3309.108,-1211.109,grab_1216905774.561,-1293.017,-3298.055,-3314.955,-1213.461
grab_1216909818.442,-1290.527,-3292.242,-3309.108,-1211.109,grab_1216905774.561,-1293.017,-3298.055,-3314.955,-1213.461
grab_1216909818.607,-1293.02,-3305.375,-3322.245,-1213.294,grab_1216905775.416,-1293.504,-3300.633,-3317.535,-1213.887
grab_1216909819.466,-1293.02,-3305.375,-3322.245,-1213.294,grab_1216905775.416,-1293.504,-3300.633,-3317.535,-1213.887
grab_1216909819.628,-1295.173,-3315.823,-3332.7,-1215.201,grab_1216905776.436,-1296.098,-3313.35,-3330.259,-1216.182
grab_1216909820.488,-1295.752,-3318.434,-3335.314,-1215.719,grab_1216905776.436,-1296.098,-3313.35,-3330.259,-1216.182
grab_1216909820.650,-1298.542,-3331.572,-3348.463,-1218.2,grab_1216905777.626,-1300.84,-3336.295,-3353.222,-1220.385
grab_1216909821.509,-1299.159,-3334.193,-3351.088,-1218.756,grab_1216905777.626,-1300.84,-3336.295,-3353.222,-1220.385
grab_1216909821.671,-1301.815,-3344.767,-3361.681,-1221.163,grab_1216905778.646,-1303.199,-3349.247,-3366.175,-1222.44
grab_1216909822.526,-1301.815,-3344.767,-3361.681,-1221.163,grab_1216905778.646,-1303.199,-3349.247,-3366.175,-1222.44
grab_1216909822.696,-1304.614,-3358.319,-3375.243,-1223.644,grab_1216905779.667,-1305.726,-3362.288,-3379.221,-1224.662
grab_1216909823.549,-1305.103,-3361.001,-3377.926,-1224.07,grab_1216905779.667,-1305.726,-3362.288,-3379.221,-1224.662
grab_1216909823.717,-1307.316,-3371.678,-3388.61,-1226.032,grab_1216905780.687,-1308.501,-3377.97,-3394.903,-1227.069
grab_1216909824.567,-1307.316,-3371.678,-3388.61,-1226.032,grab_1216905780.687,-1308.501,-3377.97,-3394.903,-1227.069
grab_1216909824.737,-1309.413,-3385.315,-3402.24,-1227.81,grab_1216905781.711,-1310.261,-3388.323,-3405.255,-1228.587
grab_1216909825.587,-1309.792,-3388.08,-3405.003,-1228.124,grab_1216905781.711,-1310.261,-3388.323,-3405.255,-1228.587
grab_1216909825.763,-1311.324,-3398.968,-3415.881,-1229.402,grab_1216905782.730,-1312.612,-3403.358,-3420.284,-1230.587
grab_1216909826.608,-1311.684,-3401.688,-3418.598,-1229.698,grab_1216905782.730,-1312.612,-3403.358,-3420.284,-1230.587
grab_1216909826.778,-1313.477,-3415.079,-3431.976,-1231.179,grab_1216905783.752,-1314.214,-3415.637,-3432.549,-1231.901
grab_1216909827.629,-1314.584,-3426.011,-3442.889,-1232.031,grab_1216905784.773,-1314.997,-3425.449,-3442.339,-1232.457
grab_1216909828.654,-1314.99,-3431.55,-3448.414,-1232.309,grab_1216905785.627,-1315.297,-3430.369,-3447.245,-1232.642
grab_1216909828.821,-1315.525,-3442.622,-3459.452,-1232.586,grab_1216905785.793,-1315.636,-3440.191,-3457.034,-1232.753
grab_1216909829.675,-1315.525,-3442.622,-3459.452,-1232.586,grab_1216905785.793,-1315.636,-3440.191,-3457.034,-1232.753
grab_1216909829.841,-1315.486,-3456.148,-3472.92,-1232.235,grab_1216905787.668,-1315.592,-3455.098,-3471.877,-1232.364
grab_1216909830.693,-1315.4,-3458.82,-3475.58,-1232.087,grab_1216905787.668,-1315.592,-3455.098,-3471.877,-1232.364
grab_1216909830.864,-1314.976,-3469.374,-3486.079,-1231.42,grab_1216905787.832,-1315.342,-3465.152,-3481.884,-1231.883
grab_1216909831.716,-1314.815,-3472.013,-3488.704,-1231.198,grab_1216905788.861,-1314.897,-3477.951,-3494.618,-1231.142
grab_1216909831.881,-1314.373,-3482.567,-3499.203,-1230.513,grab_1216905789.708,-1314.808,-3480.531,-3497.186,-1230.994
grab_1216909832.735,-1314.272,-3487.818,-3504.429,-1230.291,grab_1216905789.878,-1314.531,-3490.978,-3507.582,-1230.476
grab_1216909832.906,-1314.226,-3501.022,-3517.577,-1229.939,grab_1216905790.896,-1314.153,-3506.675,-3523.205,-1229.735
grab_1216909833.930,-1314.226,-3501.022,-3517.577,-1229.939,grab_1216905790.896,-1314.153,-3506.675,-3523.205,-1229.735
grab_1216909834.124,-1314.365,-3511.827,-3528.34,-1229.828,grab_1216905791.753,-1314.177,-3509.345,-3525.864,-1229.698
grab_1216909834.945,-1314.438,-3528.607,-3545.052,-1229.513,grab_1216905792.941,-1315.083,-3533.231,-3549.672,-1230.05
grab_1216909835.968,-1314.438,-3528.607,-3545.052,-1229.513,grab_1216905792.941,-1315.083,-3533.231,-3549.672,-1230.05
grab_1216909836.142,-1313.741,-3540.157,-3556.537,-1228.55,grab_1216905793.795,-1316.02,-3546.481,-3562.888,-1230.679
grab_1216909836.988,-1313.363,-3548.649,-3564.984,-1227.976,grab_1216905793.795,-1316.02,-3546.481,-3562.888,-1230.679
grab_1216909837.327,-1313.364,-3554.3,-3570.612,-1227.847,grab_1216905794.983,-1317.011,-3559.637,-3576.013,-1231.364
grab_1216909837.843,-1313.696,-3559.864,-3576.16,-1228.05,grab_1216905794.983,-1317.011,-3559.637,-3576.013,-1231.364
grab_1216909838.520,-1315.189,-3561.867,-3578.19,-1229.494,grab_1216905794.983,-1317.011,-3559.637,-3576.013,-1231.364
grab_1216909838.723,-1316.758,-3574.342,-3590.65,-1230.772,grab_1216905796.008,-1318.38,-3581.13,-3597.449,-1232.235
grab_1216909839.542,-1316.758,-3574.342,-3590.65,-1230.772,grab_1216905796.008,-1318.38,-3581.13,-3597.449,-1232.235
grab_1216909839.710,-1318.021,-3584.856,-3601.151,-1231.79,grab_1216905797.365,-1318.608,-3583.784,-3600.097,-1232.401
grab_1216909840.573,-1318.248,-3587.476,-3603.764,-1231.957,grab_1216905797.365,-1318.608,-3583.784,-3600.097,-1232.401
grab_1216909840.769,-1319.619,-3603.42,-3619.675,-1232.957,grab_1216905798.559,-1320.684,-3607.77,-3624.031,-1233.92
grab_1216909841.587,-1319.619,-3603.42,-3619.675,-1232.957,grab_1216905798.559,-1320.684,-3607.77,-3624.031,-1233.92
grab_1216909841.818,-1320.247,-3616.942,-3633.155,-1233.272,grab_1216905799.584,-1321.308,-3621.153,-3637.374,-1234.234
grab_1216909842.778,-1320.311,-3619.703,-3635.906,-1233.272,grab_1216905799.584,-1321.308,-3621.153,-3637.374,-1234.234
grab_1216909842.945,-1320.418,-3630.762,-3646.921,-1233.123,grab_1216905800.599,-1321.357,-3634.458,-3650.624,-1233.975
grab_1216909843.625,-1320.418,-3630.762,-3646.921,-1233.123,grab_1216905800.599,-1321.357,-3634.458,-3650.624,-1233.975
grab_1216909843.856,-1319.888,-3644.737,-3660.825,-1232.272,grab_1216905801.623,-1320.57,-3647.771,-3663.863,-1232.883
grab_1216909844.816,-1319.73,-3647.526,-3663.598,-1232.05,grab_1216905801.623,-1320.57,-3647.771,-3663.863,-1232.883
grab_1216909844.987,-1318.879,-3658.826,-3674.831,-1230.939,grab_1216905802.643,-1319.396,-3661.162,-3677.169,-1231.402
grab_1216909845.681,-1318.879,-3658.826,-3674.831,-1230.939,grab_1216905802.643,-1319.396,-3661.162,-3677.169,-1231.402
grab_1216909845.836,-1317.688,-3673.08,-3688.997,-1229.42,grab_1216905803.663,-1318.092,-3674.544,-3690.465,-1229.791
grab_1216909846.692,-1317.688,-3673.08,-3688.997,-1229.42,grab_1216905803.663,-1318.092,-3674.544,-3690.465,-1229.791
grab_1216909846.891,-1316.386,-3687.36,-3703.187,-1227.791,grab_1216905804.687,-1316.696,-3687.94,-3703.771,-1228.087
grab_1216909847.711,-1316.386,-3687.36,-3703.187,-1227.791,grab_1216905804.687,-1316.696,-3687.94,-3703.771,-1228.087
grab_1216909847.881,-1315.168,-3698.864,-3714.614,-1226.31,grab_1216905805.704,-1314.841,-3703.959,-3719.68,-1225.866
grab_1216909848.734,-1314.828,-3701.773,-3717.502,-1225.903,grab_1216905805.704,-1314.841,-3703.959,-3719.68,-1225.866
grab_1216909848.930,-1312.438,-3718.748,-3734.349,-1223.125,grab_1216905807.575,-1312.644,-3719.607,-3735.209,-1223.311
grab_1216909849.781,-1312.438,-3718.748,-3734.349,-1223.125,grab_1216905807.575,-1312.644,-3719.607,-3735.209,-1223.311
grab_1216909849.920,-1310.11,-3732.73,-3748.217,-1220.478,grab_1216905807.748,-1310.968,-3729.752,-3745.272,-1221.404
grab_1216909850.789,-1310.11,-3732.73,-3748.217,-1220.478,grab_1216905807.748,-1310.968,-3729.752,-3745.272,-1221.404
grab_1216909850.989,-1307.54,-3746.717,-3762.084,-1217.589,grab_1216905808.769,-1307.19,-3749.222,-3764.571,-1217.182
grab_1216909851.795,-1307.54,-3746.717,-3762.084,-1217.589,grab_1216905808.769,-1307.19,-3749.222,-3764.571,-1217.182
grab_1216909851.961,-1305.647,-3760.297,-3775.563,-1215.386,grab_1216905810.295,-1304.777,-3761.168,-3776.41,-1214.497
grab_1216909852.819,-1305.647,-3760.297,-3775.563,-1215.386,grab_1216905810.295,-1304.777,-3761.168,-3776.41,-1214.497
grab_1216909853.018,-1302.665,-3774.109,-3789.246,-1212.091,grab_1216905811.320,-1301.822,-3772.92,-3788.042,-1211.276
grab_1216909853.836,-1302.665,-3774.109,-3789.246,-1212.091,grab_1216905811.320,-1301.822,-3772.92,-3788.042,-1211.276
grab_1216909854.004,-1299.789,-3785.26,-3800.282,-1208.962,grab_1216905813.195,-1298.491,-3784.461,-3799.456,-1207.684
grab_1216909854.858,-1299.0,-3788.064,-3803.055,-1208.11,grab_1216905813.195,-1298.491,-3784.461,-3799.456,-1207.684
grab_1216909855.060,-1294.005,-3802.21,-3817.024,-1202.796,grab_1216905814.219,-1294.934,-3798.275,-3813.128,-1203.814
grab_1216909855.885,-1294.005,-3802.21,-3817.024,-1202.796,grab_1216905814.219,-1294.934,-3798.275,-3813.128,-1203.814
grab_1216909856.046,-1290.257,-3813.381,-3828.059,-1198.797,grab_1216905815.403,-1288.787,-3817.156,-3831.783,-1197.242
grab_1216909856.903,-1289.173,-3816.226,-3830.867,-1197.649,grab_1216905815.403,-1288.787,-3817.156,-3831.783,-1197.242
grab_1216909857.102,-1284.383,-3829.643,-3844.113,-1192.557,grab_1216905817.278,-1283.87,-3829.873,-3844.331,-1192.039
grab_1216909857.922,-1284.383,-3829.643,-3844.113,-1192.557,grab_1216905817.278,-1283.87,-3829.873,-3844.331,-1192.039
grab_1216909858.090,-1279.812,-3838.887,-3853.211,-1187.781,grab_1216905817.445,-1281.765,-3835.101,-3849.487,-1189.817
grab_1216909858.945,-1245.126,-3923.69,-3936.834,-1151.195,grab_1216905843.310,-1245.755,-3923.606,-3936.766,-1151.825
grab_1216909864.555,-1245.126,-3923.69,-3936.834,-1151.195,grab_1216905843.310,-1245.755,-3923.606,-3936.766,-1151.825
grab_1216909864.729,-1240.515,-3935.238,-3948.224,-1146.326,grab_1216905844.331,-1241.358,-3933.998,-3947.01,-1147.196
grab_1216909865.574,-1239.337,-3938.016,-3950.962,-1145.085,grab_1216905844.331,-1241.358,-3933.998,-3947.01,-1147.196
grab_1216909865.804,-1233.627,-3951.764,-3964.517,-1139.068,grab_1216905845.354,-1235.766,-3947.226,-3960.049,-1141.308
grab_1216909866.599,-1233.627,-3951.764,-3964.517,-1139.068,grab_1216905845.354,-1235.766,-3947.226,-3960.049,-1141.308
grab_1216909866.770,-1230.162,-3959.935,-3972.573,-1135.421,grab_1216905845.526,-1231.863,-3956.478,-3969.17,-1137.198
grab_1216909867.619,-1227.803,-3965.365,-3977.923,-1132.94,grab_1216905846.551,-1226.816,-3968.404,-3980.926,-1131.884
grab_1216909867.849,-1222.578,-3978.435,-3990.814,-1127.422,grab_1216905847.571,-1221.785,-3980.225,-3992.579,-1126.589
grab_1216909868.640,-1222.578,-3978.435,-3990.814,-1127.422,grab_1216905847.571,-1221.785,-3980.225,-3992.579,-1126.589
grab_1216909868.813,-1214.425,-3997.223,-4009.33,-1118.85,grab_1216905849.441,-1215.631,-3994.836,-4006.981,-1120.109
grab_1216909870.174,-1213.191,-4000.014,-4012.08,-1117.554,grab_1216905849.612,-1211.655,-4004.976,-4016.985,-1115.906
grab_1216909870.341,-1207.471,-4014.096,-4025.967,-1111.518,grab_1216905850.631,-1207.572,-4015.256,-4027.125,-1111.592
grab_1216909871.205,-1207.471,-4014.096,-4025.967,-1111.518,grab_1216905850.631,-1207.572,-4015.256,-4027.125,-1111.592
grab_1216909871.377,-1202.638,-4025.683,-4037.391,-1106.426,grab_1216905851.312,-1204.302,-4023.043,-4034.802,-1108.148
grab_1216909872.214,-1196.594,-4040.245,-4051.748,-1100.057,grab_1216905852.672,-1195.15,-4044.375,-4055.827,-1098.521
grab_1216909873.065,-1195.364,-4043.162,-4054.624,-1098.761,grab_1216905852.672,-1195.15,-4044.375,-4055.827,-1098.521
grab_1216909873.238,-1189.226,-4057.668,-4068.923,-1092.3,grab_1216905853.701,-1187.964,-4060.862,-4072.074,-1090.967
grab_1216909874.426,-1188.031,-4060.55,-4071.765,-1091.041,grab_1216905853.701,-1187.964,-4060.862,-4072.074,-1090.967
grab_1216909874.503,-1184.301,-4069.292,-4080.381,-1087.116,grab_1216905854.715,-1182.018,-4074.8,-4085.812,-1084.709
grab_1216909875.306,-1184.301,-4069.292,-4080.381,-1087.116,grab_1216905854.715,-1182.018,-4074.8,-4085.812,-1084.709
grab_1216909875.383,-1179.453,-4081.017,-4091.942,-1082.005,grab_1216905854.715,-1182.018,-4074.8,-4085.812,-1084.709
grab_1216909875.958,-1177.01,-4086.863,-4097.706,-1079.432,grab_1216905855.736,-1175.945,-4088.925,-4099.734,-1078.321
grab_1216909876.314,-1171.85,-4098.71,-4109.381,-1074.007,grab_1216905856.759,-1169.728,-4103.191,-4113.792,-1071.785
grab_1216909877.151,-1171.85,-4098.71,-4109.381,-1074.007,grab_1216905856.759,-1169.728,-4103.191,-4113.792,-1071.785
grab_1216909877.321,-1165.46,-4113.556,-4124.013,-1067.286,grab_1216905857.779,-1163.679,-4117.522,-4127.92,-1065.416
grab_1216909878.171,-1164.231,-4116.542,-4126.957,-1065.99,grab_1216905857.779,-1163.679,-4117.522,-4127.92,-1065.416
grab_1216909878.343,-1157.937,-4131.524,-4141.727,-1059.362,grab_1216905858.800,-1157.698,-4131.621,-4141.818,-1059.121
grab_1216909879.194,-1157.937,-4131.524,-4141.727,-1059.362,grab_1216905858.800,-1157.698,-4131.621,-4141.818,-1059.121
grab_1216909879.360,-1152.913,-4143.679,-4153.712,-1054.067,grab_1216905859.821,-1151.815,-4145.914,-4155.911,-1052.919
grab_1216909880.215,-1150.42,-4149.767,-4159.715,-1051.437,grab_1216905860.668,-1150.657,-4148.761,-4158.718,-1051.697
grab_1216909880.382,-1145.837,-4161.717,-4171.506,-1046.587,grab_1216905860.842,-1146.117,-4160.191,-4169.993,-1046.901
grab_1216909881.234,-1145.837,-4161.717,-4171.506,-1046.587,grab_1216905860.842,-1146.117,-4160.191,-4169.993,-1046.901
grab_1216909881.408,-1141.332,-4173.86,-4183.491,-1041.81,grab_1216905861.861,-1139.578,-4177.434,-4187.008,-1039.977
grab_1216909882.258,-1139.082,-4180.047,-4189.598,-1039.421,grab_1216905862.710,-1138.533,-4180.335,-4189.873,-1038.866
grab_1216909882.423,-1134.957,-4192.572,-4201.974,-1035.015,grab_1216905862.886,-1135.562,-4189.059,-4198.49,-1035.7
grab_1216909883.275,-1133.954,-4195.715,-4205.079,-1033.941,grab_1216905862.886,-1135.562,-4189.059,-4198.49,-1035.7
grab_1216909883.444,-1130.167,-4208.428,-4217.649,-1029.868,grab_1216905864.754,-1129.361,-4209.701,-4218.898,-1029.035
grab_1216909884.303,-1129.276,-4211.614,-4220.801,-1028.905,grab_1216905864.754,-1129.361,-4209.701,-4218.898,-1029.035
